ID_PRUEBA,C,F,T_TOTAL,T_POR_ACCESO
24,20,157286,53885819.000000,34.259768
24,40,76,4172.000000,5.489474
24,40,230,13350.000000,5.804348
24,40,819,49382.000000,6.029548
24,40,2457,213556.000000,8.691738
24,40,9830,1285759.000000,13.079949
24,40,14745,9006319.000000,61.080495
24,40,39321,5622843.000000,14.299847
24,40,78643,23868801.000000,30.350827
25,4,768,42110.000000,5.483073
25,4,2304,127610.000000,5.538628
25,4,8192,3021239.000000,36.880359
25,4,24576,1984076.000000,8.073226
25,4,98304,18837030.000000,19.162018
25,4,147456,43011550.000000,29.169074
25,4,393216,166340983.000000,42.302700
25,4,786432,366995022.000000,46.665830
25,8,384,21016.000000,5.472917
25,8,1152,64088.000000,5.563194
25,8,4096,262468.000000,6.407910
25,8,12288,5941310.000000,48.350505
25,8,49152,9631625.000000,19.595591
25,8,73728,18626519.000000,25.263833
25,8,196608,59306630.000000,30.164912
25,8,393216,163556346.000000,41.594530
25,20,153,8494.000000,5.551634
25,20,460,25504.000000,5.544348
25,20,1638,189610.000000,11.575702
25,20,4915,399735.000000,8.132960
25,20,19660,1878895.000000,9.556943
25,20,29491,4133859.000000,14.017358
25,20,78643,20309434.000000,25.824846
25,20,157286,52249760.000000,33.219587
25,40,76,4236.000000,5.573684
25,40,230,12618.000000,5.486087
25,40,819,75021.000000,9.160073
25,40,2457,177324.000000,7.217094
25,40,9830,3654499.000000,37.176999
25,40,14745,1679886.000000,11.392920
25,40,39321,7889479.000000,20.064289
25,40,78643,15946970.000000,20.277673
26,4,768,42056.000000,5.476042
26,4,2304,126596.000000,5.494618
26,4,8192,760474.000000,9.283130
26,4,24576,5159382.000000,20.993579
26,4,98304,38700229.000000,39.367909
26,4,147456,44291096.000000,30.036822
26,4,393216,158334352.000000,40.266508
26,4,786432,366383600.000000,46.588084
26,8,384,21050.000000,5.481771
26,8,1152,74512.000000,6.468056
26,8,4096,257042.000000,6.275439
26,8,12288,1115958.000000,9.081689
26,8,49152,9939435.000000,20.221832
26,8,73728,21598229.000000,29.294473
26,8,196608,41504172.000000,21.110114
26,8,393216,157610340.000000,40.082382
26,20,153,8416.000000,5.500654
26,20,460,25152.000000,5.467826
26,20,1638,306664.000000,18.721856
26,20,4915,345640.000000,7.032350
26,20,19660,1223894.000000,6.225300
26,20,29491,10720575.000000,36.352023
26,20,78643,17435041.000000,22.169857
26,20,157286,45000811.000000,28.610818
26,40,76,4232.000000,5.568421
26,40,230,12650.000000,5.500000
26,40,819,51308.000000,6.264713
26,40,2457,698787.000000,28.440659
26,40,9830,1092194.000000,11.110824
26,40,14745,2705833.000000,18.350851
26,40,39321,8883143.000000,22.591346
26,40,78643,10536956.000000,13.398466
27,4,768,42050.000000,5.475260
27,4,2304,127974.000000,5.554427
27,4,8192,561534.000000,6.854663
27,4,24576,3010451.000000,12.249556
27,4,98304,20015262.000000,20.360577
27,4,147456,44215179.000000,29.985337
27,4,393216,166949216.000000,42.457381
27,4,786432,365769062.000000,46.509941
27,8,384,20958.000000,5.457813
27,8,1152,72402.000000,6.284896
27,8,4096,265124.000000,6.472754
27,8,12288,954832.000000,7.770443
27,8,49152,12709718.000000,25.857987
27,8,73728,18918896.000000,25.660395
27,8,196608,48448480.000000,24.642171
27,8,393216,154711996.000000,39.345295
27,20,153,8408.000000,5.495425
27,20,460,26434.000000,5.746522
27,20,1638,106850.000000,6.523199
27,20,4915,424544.000000,8.637721
27,20,19660,3573312.000000,18.175544
27,20,29491,5255001.000000,17.818999
27,20,78643,20965580.000000,26.659181
27,20,157286,43388924.000000,27.586005
27,40,76,4190.000000,5.513158
27,40,230,64870.000000,28.204348
27,40,819,48876.000000,5.967766
27,40,2457,169828.000000,6.912007
27,40,9830,1334217.000000,13.572909
27,40,14745,2692443.000000,18.260041
27,40,39321,5979507.000000,15.206905
27,40,78643,28898872.000000,36.746909
28,4,768,42290.000000,5.506510
28,4,2304,133616.000000,5.799306
28,4,8192,524807.000000,6.406335
28,4,24576,5818700.000000,23.676351
28,4,98304,28539333.000000,29.031711
28,4,147456,48093563.000000,32.615535
28,4,393216,154156542.000000,39.204036
28,4,786432,347831288.000000,44.229035
28,8,384,21020.000000,5.473958
28,8,1152,73500.000000,6.380208
28,8,4096,256250.000000,6.256104
28,8,12288,910951.000000,7.413338
28,8,49152,8605943.000000,17.508836
28,8,73728,28528634.000000,38.694436
28,8,196608,59908248.000000,30.470911
28,8,393216,156530042.000000,39.807648
28,20,153,7726.000000,5.049673
28,20,460,25380.000000,5.517391
28,20,1638,120794.000000,7.374481
28,20,4915,373949.000000,7.608321
28,20,19660,2714841.000000,13.808957
28,20,29491,5728067.000000,19.423102
28,20,78643,9999036.000000,12.714464
28,20,157286,52829379.000000,33.588100
28,40,76,4244.000000,5.584211
28,40,230,12666.000000,5.506957
28,40,819,50158.000000,6.124298
28,40,2457,171956.000000,6.998616
28,40,9830,1439855.000000,14.647558
28,40,14745,1965204.000000,13.327935
28,40,39321,7901699.000000,20.095366
28,40,78643,25165783.000000,32.000029
29,4,768,43896.000000,5.715625
29,4,2304,131480.000000,5.706597
29,4,8192,694710.000000,8.480347
29,4,24576,10451117.000000,42.525704
29,4,98304,27245364.000000,27.715417
29,4,147456,44969593.000000,30.496957
29,4,393216,178276345.000000,45.338019
29,4,786432,341725606.000000,43.452658
29,8,384,20992.000000,5.466667
29,8,1152,63492.000000,5.511458
29,8,4096,367780.000000,8.979004
29,8,12288,904214.000000,7.358512
29,8,49152,7360082.000000,14.974125
29,8,73728,41448639.000000,56.218315
29,8,196608,76793252.000000,39.059068
29,8,393216,151776847.000000,38.598848
29,20,153,9718.000000,6.351634
29,20,460,26656.000000,5.794783
29,20,1638,103376.000000,6.311111
29,20,4915,640547.000000,13.032492
29,20,19660,5515246.000000,28.053133
29,20,29491,3476299.000000,11.787661
29,20,78643,22713855.000000,28.882234
29,20,157286,60342868.000000,38.365060
29,40,76,5314.000000,6.992105
29,40,230,12998.000000,5.651304
29,40,819,53234.000000,6.499878
29,40,2457,342520.000000,13.940578
29,40,9830,964130.000000,9.808037
29,40,14745,1382498.000000,9.376046
29,40,39321,19520287.000000,49.643414
29,40,78643,21982458.000000,27.952212
30,4,768,39196.000000,5.103646
30,4,2304,128320.000000,5.569444
30,4,8192,663994.000000,8.105396
30,4,24576,2639882.000000,10.741707
30,4,98304,23714765.000000,24.123906
30,4,147456,38295162.000000,25.970569
30,4,393216,157095191.000000,39.951373
30,4,786432,359449726.000000,45.706396
30,8,384,21002.000000,5.469271
30,8,1152,65308.000000,5.669097
30,8,4096,261204.000000,6.377051
30,8,12288,1158440.000000,9.427409
30,8,49152,8474700.000000,17.241821
30,8,73728,17609033.000000,23.883780
30,8,196608,69549703.000000,35.374808
30,8,393216,154557294.000000,39.305952
30,20,153,8400.000000,5.490196
30,20,460,28360.000000,6.165217
30,20,1638,113050.000000,6.901709
30,20,4915,445838.000000,9.070966
30,20,19660,2148545.000000,10.928510
30,20,29491,4420398.000000,14.988973
30,20,78643,40826035.000000,51.913120
30,20,157286,35796078.000000,22.758591
30,40,76,4166.000000,5.481579
30,40,230,13824.000000,6.010435
30,40,819,48544.000000,5.927228
30,40,2457,176844.000000,7.197558
30,40,9830,1566345.000000,15.934334
30,40,14745,1797753.000000,12.192289
30,40,39321,6861573.000000,17.450149
30,40,78643,23964239.000000,30.472183
31,4,768,42100.000000,5.481771
31,4,2304,139686.000000,6.062760
31,4,8192,503654.000000,6.148120
31,4,24576,1895662.000000,7.713468
31,4,98304,22152491.000000,22.534679
31,4,147456,63574891.000000,43.114482
31,4,393216,156696958.000000,39.850097
31,4,786432,329275622.000000,41.869560
31,8,384,21014.000000,5.472396
31,8,1152,65162.000000,5.656424
31,8,4096,371258.000000,9.063916
31,8,12288,1331703.000000,10.837427
31,8,49152,8082901.000000,16.444704
31,8,73728,17051924.000000,23.128152
31,8,196608,62377983.000000,31.727083
31,8,393216,159025628.000000,40.442309
31,20,153,8726.000000,5.703268
31,20,460,25314.000000,5.503043
31,20,1638,100690.000000,6.147131
31,20,4915,440850.000000,8.969481
31,20,19660,5952640.000000,30.277925
31,20,29491,3382144.000000,11.468394
31,20,78643,16131686.000000,20.512552
31,20,157286,40482498.000000,25.738145
31,40,76,4244.000000,5.584211
31,40,230,12554.000000,5.458261
31,40,819,49418.000000,6.033944
31,40,2457,219504.000000,8.933822
31,40,9830,1657777.000000,16.864466
31,40,14745,1875047.000000,12.716494
31,40,39321,8462913.000000,21.522629
31,40,78643,23183922.000000,29.479956
32,4,768,42278.000000,5.504948
32,4,2304,127774.000000,5.545747
32,4,8192,567592.000000,6.928613
32,4,24576,8004992.000000,32.572396
32,4,98304,19115773.000000,19.445570
32,4,147456,37810464.000000,25.641862
32,4,393216,147961321.000000,37.628510
32,4,786432,344029494.000000,43.745612
32,8,384,21078.000000,5.489063
32,8,1152,67156.000000,5.829514
32,8,4096,440734.000000,10.760107
32,8,12288,878180.000000,7.146647
32,8,49152,8162487.000000,16.606622
32,8,73728,22215600.000000,30.131836
32,8,196608,56099837.000000,28.533853
32,8,393216,157113860.000000,39.956121
32,20,153,7668.000000,5.011765
32,20,460,29202.000000,6.348261
32,20,1638,121810.000000,7.436508
32,20,4915,367390.000000,7.474873
32,20,19660,6988011.000000,35.544308
32,20,29491,3274227.000000,11.102462
32,20,78643,23183664.000000,29.479628
32,20,157286,59507968.000000,37.834243
32,40,76,4206.000000,5.534211
32,40,230,14116.000000,6.137391
32,40,819,47886.000000,5.846886
32,40,2457,177039.000000,7.205495
32,40,9830,974112.000000,9.909583
32,40,14745,16234691.000000,110.103025
32,40,39321,7181242.000000,18.263121
32,40,78643,28079070.000000,35.704475
33,4,768,42376.000000,5.517708
33,4,2304,247398.000000,10.737760
33,4,8192,501722.000000,6.124536
33,4,24576,2104760.000000,8.564290
33,4,98304,24784982.000000,25.212587
33,4,147456,18858268.000000,12.789081
33,4,393216,149522470.000000,38.025530
33,4,786432,348257731.000000,44.283260
33,8,384,21038.000000,5.478646
33,8,1152,67658.000000,5.873090
33,8,4096,171534.000000,4.187842
33,8,12288,1453633.000000,11.829696
33,8,49152,15916479.000000,32.382159
33,8,73728,21554825.000000,29.235602
33,8,196608,56134816.000000,28.551644
33,8,393216,152958830.000000,38.899442
33,20,153,8422.000000,5.504575
33,20,460,25422.000000,5.526522
33,20,1638,105146.000000,6.419170
33,20,4915,433494.000000,8.819817
33,20,19660,2167051.000000,11.022640
33,20,29491,19423882.000000,65.863762
33,20,78643,17738849.000000,22.556170
33,20,157286,54526012.000000,34.666793
33,40,76,4242.000000,5.581579
33,40,230,13396.000000,5.824348
33,40,819,47120.000000,5.753358
33,40,2457,176005.000000,7.163411
33,40,9830,1100548.000000,11.195809
33,40,14745,6786029.000000,46.022577
33,40,39321,8008041.000000,20.365812
33,40,78643,24638774.000000,31.329901
34,4,768,47150.000000,6.139323
34,4,2304,2581929.000000,112.062891
34,4,8192,528160.000000,6.447266
34,4,24576,3864865.000000,15.726176
34,4,98304,24970874.000000,25.401687
34,4,147456,31681210.000000,21.485196
34,4,393216,152510977.000000,38.785547
34,4,786432,353093449.000000,44.898154
34,8,384,21048.000000,5.481250
34,8,1152,64.000000,0.005556
34,8,4096,349798.000000,8.539990
34,8,12288,1007015.000000,8.195109
34,8,49152,8048979.000000,16.375690
34,8,73728,15796730.000000,21.425686
34,8,196608,60492414.000000,30.768033
34,8,393216,142911193.000000,36.344196
34,20,153,8502.000000,5.556863
34,20,460,25278.000000,5.495217
34,20,1638,131070.000000,8.001832
34,20,4915,712729.000000,14.501099
34,20,19660,2369157.000000,12.050646
34,20,29491,5654870.000000,19.174901
34,20,78643,24794394.000000,31.527783
34,20,157286,48677468.000000,30.948379
34,40,76,4610.000000,6.065789
34,40,230,12806.000000,5.567826
34,40,819,51238.000000,6.256166
34,40,2457,177892.000000,7.240212
34,40,9830,4289781.000000,43.639685
34,40,14745,1959188.000000,13.287135
34,40,39321,10147183.000000,25.806015
34,40,78643,20894286.000000,26.568526
35,4,768,36506.000000,4.753385
35,4,2304,134886.000000,5.854427
35,4,8192,572202.000000,6.984888
35,4,24576,2903231.000000,11.813277
35,4,98304,25008989.000000,25.440459
35,4,147456,45444164.000000,30.818796
35,4,393216,168610645.000000,42.879904
35,4,786432,345455311.000000,43.926914
35,8,384,20952.000000,5.456250
35,8,1152,87978.000000,7.636979
35,8,4096,418772.000000,10.223926
35,8,12288,946966.000000,7.706429
35,8,49152,12110304.000000,24.638477
35,8,73728,18639507.000000,25.281449
35,8,196608,47028142.000000,23.919750
35,8,393216,158252591.000000,40.245715
35,20,153,8388.000000,5.482353
35,20,460,25178.000000,5.473478
35,20,1638,95362.000000,5.821856
35,20,4915,378136.000000,7.693510
35,20,19660,2284277.000000,11.618906
35,20,29491,7538032.000000,25.560449
35,20,78643,25602490.000000,32.555332
35,20,157286,45819655.000000,29.131426
35,40,76,4274.000000,5.623684
35,40,230,15246.000000,6.628696
35,40,819,56603.000000,6.911233
35,40,2457,392606.000000,15.979080
35,40,9830,907369.000000,9.230610
35,40,14745,3402186.000000,23.073489
35,40,39321,7765699.000000,19.749495
35,40,78643,34519900.000000,43.894434
36,4,768,42184.000000,5.492708
36,4,2304,127506.000000,5.534115
36,4,8192,913997.000000,11.157190
36,4,24576,2325178.000000,9.461174
36,4,98304,18890863.000000,19.216780
36,4,147456,44508075.000000,30.183970
36,4,393216,150283997.000000,38.219197
36,4,786432,359526544.000000,45.716164
36,8,384,21088.000000,5.491667
36,8,1152,72284.000000,6.274653
36,8,4096,318958.000000,7.787061
36,8,12288,1244771.000000,10.129972
36,8,49152,8768280.000000,17.839111
36,8,73728,17632621.000000,23.915773
36,8,196608,56212737.000000,28.591277
36,8,393216,166456496.000000,42.332076
36,20,153,9000.000000,5.882353
36,20,460,25842.000000,5.617826
36,20,1638,125393.000000,7.655250
36,20,4915,419472.000000,8.534527
36,20,19660,2240808.000000,11.397803
36,20,29491,3339927.000000,11.325242
36,20,78643,22075246.000000,28.070198
36,20,157286,47061684.000000,29.921089
36,40,76,4292.000000,5.647368
36,40,230,12894.000000,5.606087
36,40,819,52768.000000,6.442979
36,40,2457,220411.000000,8.970737
36,40,9830,962871.000000,9.795229
36,40,14745,1954318.000000,13.254106
36,40,39321,6438332.000000,16.373775
36,40,78643,16398716.000000,20.852099
37,4,768,42250.000000,5.501302
37,4,2304,129468.000000,5.619271
37,4,8192,532102.000000,6.495386
37,4,24576,2306022.000000,9.383228
37,4,98304,23069760.000000,23.467773
37,4,147456,39891405.000000,27.053090
37,4,393216,143874093.000000,36.589074
37,4,786432,362461082.000000,46.089310
37,8,384,21038.000000,5.478646
37,8,1152,71918.000000,6.242882
37,8,4096,256420.000000,6.260254
37,8,12288,1055862.000000,8.592627
37,8,49152,8302973.000000,16.892442
37,8,73728,20602714.000000,27.944219
37,8,196608,42942320.000000,21.841593
37,8,393216,150971875.000000,38.394133
37,20,153,8456.000000,5.526797
37,20,460,29880.000000,6.495652
37,20,1638,102484.000000,6.256654
37,20,4915,469504.000000,9.552472
37,20,19660,5604838.000000,28.508840
37,20,29491,16228005.000000,55.026974
37,20,78643,22548988.000000,28.672594
37,20,157286,46420954.000000,29.513723
37,40,76,4212.000000,5.542105
37,40,230,12862.000000,5.592174
37,40,819,54318.000000,6.632234
37,40,2457,181222.000000,7.375743
37,40,9830,1205207.000000,12.260498
37,40,14745,1750004.000000,11.868457
37,40,39321,7602098.000000,19.333430
37,40,78643,23207648.000000,29.510126
38,4,768,44842.000000,5.838802
38,4,2304,130092.000000,5.646354
38,4,8192,517164.000000,6.313037
38,4,24576,2881368.000000,11.724316
38,4,98304,24142530.000000,24.559052
38,4,147456,37366952.000000,25.341086
38,4,393216,149747073.000000,38.082650
38,4,786432,366205802.000000,46.565476
38,8,384,21008.000000,5.470833
38,8,1152,64884.000000,5.632292
38,8,4096,269144.000000,6.570898
38,8,12288,2360044.000000,19.206087
38,8,49152,7729156.000000,15.725008
38,8,73728,17787133.000000,24.125343
38,8,196608,57270050.000000,29.129054
38,8,393216,153590375.000000,39.060052
38,20,153,8438.000000,5.515033
38,20,460,30372.000000,6.602609
38,20,1638,1006228.000000,61.430281
38,20,4915,343548.000000,6.989786
38,20,19660,2234899.000000,11.367747
38,20,29491,5549679.000000,18.818212
38,20,78643,15870329.000000,20.180218
38,20,157286,60712114.000000,38.599821
38,40,76,4212.000000,5.542105
38,40,230,14560.000000,6.330435
38,40,819,51212.000000,6.252991
38,40,2457,64.000000,0.002605
38,40,9830,1064070.000000,10.824720
38,40,14745,5198729.000000,35.257572
38,40,39321,7278518.000000,18.510511
38,40,78643,24616641.000000,31.301757
39,4,768,42414.000000,5.522656
39,4,2304,127706.000000,5.542795
39,4,8192,671652.000000,8.198877
39,4,24576,2983502.000000,12.139901
39,4,98304,32643639.000000,33.206827
39,4,147456,39953153.000000,27.094966
39,4,393216,156400876.000000,39.774800
39,4,786432,344246405.000000,43.773194
39,8,384,21046.000000,5.480729
39,8,1152,64058.000000,5.560590
39,8,4096,351811.000000,8.589136
39,8,12288,1607724.000000,13.083691
39,8,49152,7769203.000000,15.806484
39,8,73728,18966741.000000,25.725289
39,8,196608,62265637.000000,31.669941
39,8,393216,151701084.000000,38.579581
39,20,153,8550.000000,5.588235
39,20,460,30340.000000,6.595652
39,20,1638,105172.000000,6.420757
39,20,4915,369638.000000,7.520610
39,20,19660,6611271.000000,33.628032
39,20,29491,8377511.000000,28.407009
39,20,78643,23136848.000000,29.420098
39,20,157286,37642356.000000,23.932426
39,40,76,4224.000000,5.557895
39,40,230,38540.000000,16.756522
39,40,819,85242.000000,10.408059
39,40,2457,174299.000000,7.093976
39,40,9830,503504.000000,5.122116
39,40,14745,2545763.000000,17.265263
39,40,39321,10260345.000000,26.093805
39,40,78643,31657592.000000,40.254812
40,4,768,48890.000000,6.365885
40,4,2304,130910.000000,5.681858
40,4,8192,2166888.000000,26.451270
40,4,24576,2980829.000000,12.129024
40,4,98304,25240960.000000,25.676432
40,4,147456,43258908.000000,29.336825
40,4,393216,165249756.000000,42.025186
40,4,786432,351432265.000000,44.686923
40,8,384,21060.000000,5.484375
40,8,1152,63338.000000,5.498090
40,8,4096,62138.000000,1.517041
40,8,12288,946792.000000,7.705013
40,8,49152,9560110.000000,19.450094
40,8,73728,23582623.000000,31.985980
40,8,196608,64229067.000000,32.668593
40,8,393216,150873458.000000,38.369105
40,20,153,8418.000000,5.501961
40,20,460,25682.000000,5.583043
40,20,1638,127370.000000,7.775946
40,20,4915,351337.000000,7.148260
40,20,19660,2187591.000000,11.127116
40,20,29491,3812900.000000,12.929029
40,20,78643,19738636.000000,25.099037
40,20,157286,51712021.000000,32.877701
40,40,76,4238.000000,5.576316
40,40,230,14110.000000,6.134783
40,40,819,57918.000000,7.071795
40,40,2457,341066.000000,13.881400
40,40,9830,1062246.000000,10.806165
40,40,14745,3788982.000000,25.696724
40,40,39321,6403686.000000,16.285664
40,40,78643,21591281.000000,27.454803
41,4,768,43232.000000,5.629167
41,4,2304,129312.000000,5.612500
41,4,8192,537080.000000,6.556152
41,4,24576,3367502.000000,13.702401
41,4,98304,19176057.000000,19.506894
41,4,147456,42814513.000000,29.035450
41,4,393216,168853353.000000,42.941628
41,4,786432,350647597.000000,44.587148
41,8,384,21002.000000,5.469271
41,8,1152,64086.000000,5.563021
41,8,4096,332052.000000,8.106738
41,8,12288,1069758.000000,8.705713
41,8,49152,6689905.000000,13.610647
41,8,73728,19578186.000000,26.554614
41,8,196608,59152063.000000,30.086295
41,8,393216,145800612.000000,37.079013
41,20,153,9034.000000,5.904575
41,20,460,25386.000000,5.518696
41,20,1638,105392.000000,6.434188
41,20,4915,1279737.000000,26.037375
41,20,19660,3427429.000000,17.433515
41,20,29491,6157171.000000,20.878136
41,20,78643,18670060.000000,23.740269
41,20,157286,50589110.000000,32.163772
41,40,76,4252.000000,5.594737
41,40,230,12826.000000,5.576522
41,40,819,55418.000000,6.766545
41,40,2457,512834.000000,20.872365
41,40,9830,1277361.000000,12.994517
41,40,14745,4438994.000000,30.105080
41,40,39321,7741252.000000,19.687322
41,40,78643,33981172.000000,43.209405
42,4,768,38550.000000,5.019531
42,4,2304,129252.000000,5.609896
42,4,8192,573444.000000,7.000049
42,4,24576,2109016.000000,8.581608
42,4,98304,26594518.000000,27.053343
42,4,147456,45695893.000000,30.989511
42,4,393216,163921896.000000,41.687494
42,4,786432,344518774.000000,43.807828
42,8,384,21012.000000,5.471875
42,8,1152,63334.000000,5.497743
42,8,4096,400628.000000,9.780957
42,8,12288,921916.000000,7.502572
42,8,49152,11549504.000000,23.497526
42,8,73728,21124220.000000,28.651557
42,8,196608,66481590.000000,33.814285
42,8,393216,160030754.000000,40.697925
42,20,153,8502.000000,5.556863
42,20,460,32822.000000,7.135217
42,20,1638,95566.000000,5.834310
42,20,4915,408942.000000,8.320285
42,20,19660,15757128.000000,80.148159
42,20,29491,13917544.000000,47.192513
42,20,78643,26537010.000000,33.743639
42,20,157286,56552872.000000,35.955439
42,40,76,4268.000000,5.615789
42,40,230,13198.000000,5.738261
42,40,819,61802.000000,7.546032
42,40,2457,174060.000000,7.084249
42,40,9830,1061220.000000,10.795727
42,40,14745,4927370.000000,33.417226
42,40,39321,26981127.000000,68.617601
42,40,78643,22129908.000000,28.139705
43,4,768,42170.000000,5.490885
43,4,2304,127330.000000,5.526476
43,4,8192,747822.000000,9.128687
43,4,24576,2063801.000000,8.397628
43,4,98304,21146415.000000,21.511246
43,4,147456,41376020.000000,28.059909
43,4,393216,155867166.000000,39.639070
43,4,786432,335524477.000000,42.664143
43,8,384,21030.000000,5.476562
43,8,1152,64432.000000,5.593056
43,8,4096,277214.000000,6.767920
43,8,12288,1106689.000000,9.006258
43,8,49152,7778255.000000,15.824900
43,8,73728,17633681.000000,23.917211
43,8,196608,57814561.000000,29.406006
43,8,393216,167640438.000000,42.633168
43,20,153,7814.000000,5.107190
43,20,460,26626.000000,5.788261
43,20,1638,194719.000000,11.887607
43,20,4915,345574.000000,7.031007
43,20,19660,1995016.000000,10.147589
43,20,29491,3756019.000000,12.736153
43,20,78643,9082682.000000,11.549257
43,20,157286,52838509.000000,33.593905
43,40,76,4216.000000,5.547368
43,40,230,14314.000000,6.223478
43,40,819,56014.000000,6.839316
43,40,2457,176160.000000,7.169719
43,40,9830,2714756.000000,27.617050
43,40,14745,2107800.000000,14.295015
43,40,39321,20464798.000000,52.045467
43,40,78643,23995274.000000,30.511646
44,4,768,42062.000000,5.476823
44,4,2304,165532.000000,7.184549
44,4,8192,770518.000000,9.405737
44,4,24576,670410.000000,2.727905
44,4,98304,23930003.000000,24.342858
44,4,147456,42249277.000000,28.652125
44,4,393216,164992675.000000,41.959807
44,4,786432,346483553.000000,44.057662
44,8,384,21028.000000,5.476042
44,8,1152,102416.000000,8.890278
44,8,4096,321536.000000,7.850000
44,8,12288,953176.000000,7.756966
44,8,49152,6215354.000000,12.645170
44,8,73728,25508099.000000,34.597574
44,8,196608,55990858.000000,28.478423
44,8,393216,143963329.000000,36.611768
44,20,153,8472.000000,5.537255
44,20,460,30694.000000,6.672609
44,20,1638,104564.000000,6.383639
44,20,4915,436684.000000,8.884720
44,20,19660,8577202.000000,43.627681
44,20,29491,9711239.000000,32.929501
44,20,78643,22625164.000000,28.769457
44,20,157286,45187817.000000,28.729713
44,40,76,4612.000000,6.068421
44,40,230,12638.000000,5.494783
44,40,819,47860.000000,5.843712
44,40,2457,182669.000000,7.434636
44,40,9830,4888915.000000,49.734639
44,40,14745,2051780.000000,13.915090
44,40,39321,7975558.000000,20.283202
44,40,78643,24181330.000000,30.748229
45,4,768,42240.000000,5.500000
45,4,2304,187899.000000,8.155339
45,4,8192,2165301.000000,26.431897
45,4,24576,2122599.000000,8.636877
45,4,98304,20490798.000000,20.844318
45,4,147456,37902450.000000,25.704244
45,4,393216,162152432.000000,41.237496
45,4,786432,350279789.000000,44.540378
45,8,384,21026.000000,5.475521
45,8,1152,67400.000000,5.850694
45,8,4096,265092.000000,6.471973
45,8,12288,1123246.000000,9.140999
45,8,49152,12857515.000000,26.158681
45,8,73728,18656964.000000,25.305127
45,8,196608,57877569.000000,29.438054
45,8,393216,140321703.000000,35.685654
45,20,153,8372.000000,5.471895
45,20,460,26750.000000,5.815217
45,20,1638,106236.000000,6.485714
45,20,4915,351773.000000,7.157131
45,20,19660,1583728.000000,8.055585
45,20,29491,11113144.000000,37.683171
45,20,78643,20956164.000000,26.647208
45,20,157286,39854492.000000,25.338868
45,40,76,4214.000000,5.544737
45,40,230,13358.000000,5.807826
45,40,819,57609.000000,7.034066
45,40,2457,2365623.000000,96.280952
45,40,9830,938188.000000,9.544130
45,40,14745,1768240.000000,11.992133
45,40,39321,6854043.000000,17.430999
45,40,78643,32620117.000000,41.478729
46,4,768,42094.000000,5.480990
46,4,2304,68368.000000,2.967361
46,4,8192,521008.000000,6.359961
46,4,24576,2718210.000000,11.060425
46,4,98304,21489457.000000,21.860206
46,4,147456,31962876.000000,21.676213
46,4,393216,155321713.000000,39.500354
46,4,786432,335814633.000000,42.701039
46,8,384,20982.000000,5.464062
46,8,1152,66296.000000,5.754861
46,8,4096,258842.000000,6.319385
46,8,12288,1303005.000000,10.603882
46,8,49152,3935729.000000,8.007261
46,8,73728,15744841.000000,21.355307
46,8,196608,60853930.000000,30.951909
46,8,393216,141731050.000000,36.044070
46,20,153,7798.000000,5.096732
46,20,460,29436.000000,6.399130
46,20,1638,125368.000000,7.653724
46,20,4915,446752.000000,9.089563
46,20,19660,904030.000000,4.598321
46,20,29491,3556212.000000,12.058635
46,20,78643,17435433.000000,22.170356
46,20,157286,47048313.000000,29.912588
46,40,76,4632.000000,6.094737
46,40,230,13844.000000,6.019130
46,40,819,108875.000000,13.293651
46,40,2457,175545.000000,7.144689
46,40,9830,1183006.000000,12.034649
46,40,14745,2844809.000000,19.293381
46,40,39321,15691196.000000,39.905384
46,40,78643,21497698.000000,27.335806
47,4,768,42052.000000,5.475521
47,4,2304,134918.000000,5.855816
47,4,8192,1120507.000000,13.678064
47,4,24576,3354416.000000,13.649154
47,4,98304,22886883.000000,23.281741
47,4,147456,44828677.000000,30.401392
47,4,393216,156247930.000000,39.735903
47,4,786432,339568440.000000,43.178360
47,8,384,21022.000000,5.474479
47,8,1152,63348.000000,5.498958
47,8,4096,327065.000000,7.984985
47,8,12288,1050345.000000,8.547729
47,8,49152,13082418.000000,26.616248
47,8,73728,18475312.000000,25.058746
47,8,196608,57295115.000000,29.141802
47,8,393216,153227560.000000,38.967784
47,20,153,8710.000000,5.692810
47,20,460,25652.000000,5.576522
47,20,1638,106786.000000,6.519292
47,20,4915,301530.000000,6.134893
47,20,19660,2187145.000000,11.124847
47,20,29491,4427557.000000,15.013248
47,20,78643,20680184.000000,26.296281
47,20,157286,46572382.000000,29.609998
47,40,76,4198.000000,5.523684
47,40,230,13240.000000,5.756522
47,40,819,52862.000000,6.454457
47,40,2457,273306.000000,11.123565
47,40,9830,1314378.000000,13.371089
47,40,14745,1680408.000000,11.396460
47,40,39321,8352406.000000,21.241591
47,40,78643,20531023.000000,26.106612
48,4,768,42084.000000,5.479687
48,4,2304,131698.000000,5.716059
48,4,8192,554140.000000,6.764404
48,4,24576,995398.000000,4.050285
48,4,98304,24570989.000000,24.994903
48,4,147456,31340868.000000,21.254386
48,4,393216,133743261.000000,34.012670
48,4,786432,342740554.000000,43.581715
48,8,384,18252.000000,4.753125
48,8,1152,64736.000000,5.619444
48,8,4096,261556.000000,6.385645
48,8,12288,1145982.000000,9.326025
48,8,49152,9698825.000000,19.732310
48,8,73728,17921583.000000,24.307703
48,8,196608,62377810.000000,31.726995
48,8,393216,146064571.000000,37.146141
48,20,153,8750.000000,5.718954
