ID_PRUEBA,C,F,L,T_TOTAL,T_POR_ACCESO
18,8,73728,73728,29140402.000000,39.524200
18,8,196608,196608,52127757.000000,26.513548
18,8,393216,393216,135435430.000000,34.443011
18,20,153,384,7702.000000,5.033987
18,20,460,1152,28398.000000,6.173478
18,20,1638,4096,111336.000000,6.797070
18,20,4915,12288,356634.000000,7.256033
18,20,19660,49152,5533874.000000,28.147884
18,20,29491,73728,5404311.000000,18.325289
18,20,78643,196608,32220818.000000,40.970993
18,20,157286,393216,39287639.000000,24.978472
18,40,76,384,3944.000000,5.189474
18,40,230,1152,11974.000000,5.206087
18,40,819,4096,2061934.000000,251.762393
18,40,2457,12288,163883.000000,6.670045
18,40,9830,49152,1000128.000000,10.174242
18,40,14745,73728,1698351.000000,11.518149
18,40,39321,196608,16334888.000000,41.542402
18,40,78643,393216,20200719.000000,25.686608
19,4,768,384,36504.000000,4.753125
19,4,2304,1152,116840.000000,5.071181
19,4,8192,4096,515257.000000,6.289758
19,4,24576,12288,1926203.000000,7.837740
19,4,98304,49152,21765195.000000,22.140701
19,4,147456,73728,38623736.000000,26.193397
19,4,393216,196608,164573933.000000,41.853315
19,4,786432,393216,318794700.000000,40.536842
19,8,384,384,19296.000000,5.025000
19,8,1152,1152,36253.000000,3.146962
19,8,4096,4096,253720.000000,6.194336
19,8,12288,12288,1205458.000000,9.810042
19,8,49152,49152,14401236.000000,29.299390
19,8,73728,73728,30812746.000000,41.792461
19,8,196608,196608,52910183.000000,26.911511
19,8,393216,393216,155044296.000000,39.429803
19,20,153,384,9156.000000,5.984314
19,20,460,1152,28824.000000,6.266087
19,20,1638,4096,110354.000000,6.737118
19,20,4915,12288,333910.000000,6.793693
19,20,19660,49152,2547026.000000,12.955371
19,20,29491,73728,6091294.000000,20.654756
19,20,78643,196608,35596286.000000,45.263133
19,20,157286,393216,42878673.000000,27.261595
19,40,76,384,3686.000000,4.850000
19,40,230,1152,11044.000000,4.801739
19,40,819,4096,61062.000000,7.455678
19,40,2457,12288,219458.000000,8.931950
19,40,9830,49152,983559.000000,10.005687
19,40,14745,73728,2501076.000000,16.962197
19,40,39321,196608,5672025.000000,14.424926
19,40,78643,393216,29146465.000000,37.061741
20,4,768,384,38620.000000,5.028646
20,4,2304,1152,119866.000000,5.202517
20,4,8192,4096,492454.000000,6.011401
20,4,24576,12288,2011406.000000,8.184432
20,4,98304,49152,32495583.000000,33.056216
20,4,147456,73728,35038194.000000,23.761796
20,4,393216,196608,149979904.000000,38.141862
20,4,786432,393216,320116652.000000,40.704937
20,8,384,384,19400.000000,5.052083
20,8,1152,1152,63310.000000,5.495660
20,8,4096,4096,264891.000000,6.467065
20,8,12288,12288,918879.000000,7.477856
20,8,49152,49152,7263165.000000,14.776947
20,8,73728,73728,18458007.000000,25.035274
20,8,196608,196608,63517862.000000,32.306855
20,8,393216,393216,141103050.000000,35.884361
20,20,153,384,7770.000000,5.078431
20,20,460,1152,31964.000000,6.948696
20,20,1638,4096,64.000000,0.003907
